Actual,Predicted,Precision,Recall,F1
Photos taken for BBC show Being Human see Aidan Turner with a full 'rug'but his chest hair in Poldark's shirtless scenes looks distinctly pruned Fans take to Twitter to comment on new Poldark male grooming debate Aidan admits he uses baby oil to make his muscles look good in the series ,"Aidan, 31, admitted he 'definitely' did not wear mascara to enhance his seductive stares. But he was partial to a little eyeliner to define his smouldering eyes. Now eagle-eyed Poldark fans have a new question on their lips: where has Aidan's chest hair gone?Aidan's chest hair looks distinctly more unkempt in this photo shoot for BBC comedy drama Being Human. The actor has admitted to using baby oil to show off his physique to maximum effect. New images have emerged of the Irish star, whose brooding good looks have seen him capture a million hearts.The actor is dating fellow rising Irish star Sarah Greene. He appears to have a much thicker chest of hair, suggesting that he's done away with his natural rug in a bid to really show off the muscles underneath. Although it seems the BBC make-up department may have gone for a little gentle pruning rather than offering up the full, shaven reveal.Aidan's chest has been the subject of much viewer devotion throughout the series so far. It's unlikely that such a character would have reached for the razor, so a smattering of hair remains. One viewer,@AidanTurner_Fan, remarked that she would rather see her favourite star with a full rug.Aidan's chest hair has been criticised by fans on Twitter. One said: 'I just can't forgive that chest hair. I just can't! But it's Aiden turner I could try. #Poldark' Another said that even a smattering of chest hair is too much.Tattooed_Mummy wrote on the social media site: 'I can't think of anything other than running my hands through Ross Poldark's chest hair' The actor has confessed that he is 'inherently lazy' when it comes to perfecting his body beautiful.epping for a role. That's the only time it just happens,' he explained. 'I'm not like that now. I'm back to my usual soft self' He is currently filming the second season of the hit series, which is due to be released in September.",0.7218050956726074,0.8478388786315918,0.7797620892524719
Miliband overtakes David Cameron as the most popular political leader It is the first time that Labour leader has been ahead in approval ratings Labour Party has also taken a commanding four point lead over the Tories ,"Ed Miliband has overtaken David Cameron as the most popular political leader. Labour leader has jumped ahead of the Prime Minister in personal approval ratings. The Labour Party has also taken a commanding four point lead over the Tories with just 28 days until polling day, according to the pollsters Survation.The revelation comes in the wake of a furious political row over the Labour leader’s personal character. Defence Secretary Michael Fallon said Mr Miliband could stab Britain in the back like he did to his brother. Mr Miliband responded by accusing the Tories of dragging the election campaign ‘into the gutter’Labour is up 2 points on 35, the Conservatives down one to 31. Nigel Farage’s Ukip, meanwhile, are down three to 15 with the Lib Dems still struggling on just 9 per cent. The SNP and the Greens are on 4 per cent each. It is the biggest Labour lead.Labour has opened up a four-point gap over the Tories. in a Survation poll since February. The party announced plans to scrap a ‘tax loophole’ used by wealthy ‘non doms’ to lower their tax bills. Nearly seven out of ten voters back Mr Miliband’s proposal.Four out of 10 voters ‘strongly’ support the move – with just 14 per cent opposed. Miliband announced on Wednesday that he wanted to scrap tax rules that allow wealthy individuals to legally reduce the amount of tax they pay on money earned overseas. The Survation poll found 59 percent of respondents supported the idea.ntage point lead over the Conservatives. Tories lead Labour by 1.2 per cent in the opinion polls. Labour leads the polls by 0.9 per cent. Conservatives lead the polls on 2.4 per cent, Labour 1.7 per cent and the Lib Dems 1.4.",0.7076288461685181,0.8756955862045288,0.7827422618865967
"#a**holeparents is a hashtag on Instagram to expose 'flawed parenting'Parents posts pictures of their children crying with the hashtag Children are shown crying because they are being fed and cleaned 'I wouldn't let her have a knife,' captioned one snap of a child sobbing The hashtag has almost 4000 posts from parents all over the world ","A hilarious new hashtag has popped up on social media site Instagram exposing some of these 'awful' that things parents do to their children. #a**holeparent has almost 4000 posts from pa and almost 4000 comments. It has been used to expose some of the worst things parents have done to their kids.Most of the photos show children crying, followed by an explanation of exactly what their parent has done to upset them so. 'I wouldn't let her have a knife,' explained one parent alongside a picture of their daughter sobbing in a highc.rents all over world, admitting through their uploaded pictures to cleaning, feeding, and entertaining their children.The a**holeparent website features similar images, with children crying over the small details in life. 'I wouldn't let him drink the bubble solution, therefore I'm an #a**hole parent,' wrote one. 'Asked her to model today's outfit... Apparently that makes me an #A**holeParent,' wrote another.'Because I was throwing a ball in old navy and she carried [it] out,' wrote one parent. 'Have you ever suggested your child eat a broken granola bar? Have you ever barred your child from playing with power tools? Then you, too, might be an asshole parent,' said another.ent posted a photo with their daughter curled up in the hallway crying. 'I won't let her play with the dirty poop wipes in the trash can' 'Because I was throwing a ball in old navy and she carried [it] out' 'I stopped him from eating wood chippings at the park, so I am an #a**holeparent''It’s a universal experience: having a small child be disappointed in something completely illogical,' the website says. 'I'm an #a**holeparent because I made him sit in his highchair and read while I swept up the food on the floor' 'She made me see t,' posted another parent.The hashtag may be in response to or a spoof of the Instagram hashtag #parentingfails, which shows parents engaged in activities with their children that others have deemed unusual or inappropriate. 'I'm an #a**holeparent because I made him sit in his highchair and read while I swept up the food on the floor,' said one parent.uldn't wait until we got home to play outside. So I'm an #a**holeparent', he wrote. 'I can't wait to get home and play with my kids again. I'm so tired of being a parent,' he added. '#a**holes' is a Twitter hashtag used by parents.",0.7411798238754272,0.8618553876876831,0.7969754338264465
Cro Cop enjoyed revenge with third round knockoutÂ in Krakow Referee stepped in after Filipovic droppedÂ Gabriel Gonzaga to floor Jimi Manuwa made successful return by outpointing Jan Blachowicz ,"Mirko 'Cro Cop' Filipovic stopped Gabriel Gonzaga in the third round in Krakow. Gonzaga delivered a stunning knockout in their first encounter eight years ago. Filipovic endured a tough opening two sessions before making his move. After dropping his rival to the canvas, he finished the job with his elbows.Gonzaga dominated the first round, taking Filipovic to the ground. He continued to dominate in the second, taking the fight to the floor. Gonzaga finished the fight with a leg lock in the third round. Filipovic had not fought in the UFC since 2011 and made a slow start.Referee Leon Roberts stops the fight after Filipovic dropped Gonzaga. The fight was turned on its head in the final round. London's Jimi Manuwa made a successfu in the co-main event. Click here for all the latest from the UFC.Jimi Manuwa returned to the Octagon after a year on the sidelines. The Brit beat Jan Blachowicz with scores of 30-27 twice and 29-28. Stevie Ray also enjoyed a winning night with a first-round stoppage win. Click here for all the latest UFC news.but with a second-round stoppage of Marcin Bandel but Joanne Calderwood was submitted by Maryna Moroz in the first round. Joanne Calderwood was submitted by Maryna Moroz in the first round. Marcin Bandel was stopped in the second round.",0.7215409874916077,0.8352711200714111,0.7742519378662109
James Corden shared the picture on Thursday via Twitter Corden is currently in America filmingÂ late-night talk show Late Late David Beckham was a guest on the 36-year-old's show last month ,"James Corden met David Beckham and Odell Beckham Jnr on Thursday. The comedian tweeted a picture with the caption: 'Double Beckhams!' Corden was all smiles as he posed in between the duo. Both Beckhams, who are of British descent, are in the NFL.David Beckham is currently filming late-night talk show Late Late in the States. Last month he revealed his son Brooklyn had his first date. The former Manchester United midfielder watched on from a nearby table in a London restaurant. The ex-Real Madrid and LA Galaxy star told the hilarious story of his 16-year-old son.David Beckham embarrassed his son Brooklyn on James Corden's Late Late Show in America last month. Brooklyn watched on from the audience as his father told the story of his first date, at a sushi bar. 'I'm fine with it, because on his first Date - when he was about 14 and a half - it was Valentine's Day so he said, ""I'd love to take this girl to dinner,""' he said.n London. 'I said, ""Okay, great."" I spoke to Victoria, and she was like, ""Really?"", so I said ""Yeah, he's going to do it.""' 'So we took him to a small sushi restaurant and he sat at the sushi bar and I sat about five tables back'Brooklyn Beckham is aiming to follow in his father's footsteps by becoming a professional footballer. This season, he has been playing for Arsenal's Under 16s but was recently dealt a blow with the news that the Gunners will not hand him a new deal at the end of the season. Beckham was sat in the audience as his dad retold the embarrassing story.kham Jnr made the headlines for his sensational catch vs Dallas Cowboys in November 2014. He made a sensational catch against the Dallas Cowboys on November 14, 2014. The catch was caught by his brother, Jnr, in the second half of the game. He also made a spectacular catch in the third quarter of the same game.",0.667521595954895,0.8319997191429138,0.7407401204109192
"Paulo Dybala is being tracked by Manchester United, Chelsea and Arsenal Inter Milan, Juventus and Paris Saint-Germain are among others interested Inter boss Roberto Mancini was spotted at the Palermo match on Sunday Palermo president Maurizio Zamparini is demanding Â£36m from PSG READ: Dybala says he would love a Serie A stay ","Palermo president Maurizio Zamparini has slapped a €50million (£36m) price tag on Paulo Dybala. Manchester United, Chelsea, Arsenal, Inter Milan, Juventus and PSG are all interested. Roberto Mancini was spotted at the Stadio Ennio Tardini on Sunday, when Palermo lost 1-0 against Parma.Palermo president Maurizio Zamparini has slapped a €50million (£36m) price tag on Paulo Dybala. Manchester United, Chelsea, Arsenal, Inter Milan, Juventus and Paris Saint-Germain are all interested in the forward.PSG boss Zamparini wants to sign Juventus star Dybala for £29m. The Argentine has been linked with a move to the Parc des Princes. PSG boss Nasser Al-Khelaifi wants to keep hold of his star man.Dybala has been likened to Barcelona's Lionel Messi. Palermo are determined to cash in on Dybala as he is wanted by some of Europe's biggest clubs. Zamparini would more likely be guaranteed a first-team place in Italy rather than France.",0.783538818359375,0.8582714796066284,0.8192043304443359
"Main roads in Holborn are closed more than 24 hours after fire broke out More than 1,000 buildings remain without power as a result of the blaze Local businesses, government offices and tourist attractions are closed Commuters have been warned to avoid the area as witnesses describe long queues of buses ","More than 2,000 office workers had to be evacuated yesterday due to the fire in Holborn. It apparently started in a tunnel carrying electrical cables, causing flames to erupt from the pavement and filling the area with smoke. Although the blaze has now been brought under control it has not been put out.ntirely, and firefighters still do not know the cause of the fire in Holborn, central London. Firefighters and gas workers were still battling to put out the fire a day later. Much of the area is cordoned off as firefighte continues.35 firefighters and police officers remain at Kingsway, where flames were seen erupting from a manhole cover yesterday. Kingsway is closed, as is the Strand underpass, while Waterloo Bridge is closed northbound. Commuters urged to avoid travelling through Holborn if possible, and firefighters unable to estimate when situation might return to normal.More than 1,000 buildings remain without power today, with businesses, government departments and tourist attractions forced to close ahead of the Easter weekend. 15 bus routes were being diverted, and witnesses described seeing dozens of buses backed up along High Holborn. Underground services have returned to normal.The underground fire has stopped power workers from accessing their equipment. UK Power Networks said that 100 staff had worked through the night to restore electricity to the area. Roads were closed in the wake of the fire, whose cause is still unknown. It is not known how long the fire has been burning.Engineers have restored power to 2,000 customers and the remaining 1,100 will regain power through generators and cable works as soon as possible. A spokesman said: 'A major gas fire in an underground tunnel is still burning so we cannot yet access our equipment' The cause of the in.en buildings will be investigated.London Fire Brigade said that the fact the fire started in an underground tunnel meant it had been tricky to bring it under control. 'This has been a technically difficult incident to tackle,' said Peter Cowup of London Fire Brigade. 'The reason that the fire is still burning is because the service tunnel is hard to reach'More than 100 power workers were deployed to restore electricity to businesses in central London. Firefighters have been applying water through access points throughout the night. 'We are making steady progress and working with the utility companies and the police to bring this incident to a close,' a spokesman said.Holborn area emptied of workers and shoppers thanks to the disruption. Council boss warned of 'worrying trend' of pavements exploding in central London. Peter Cowup of London Fire Brigade said the blaze was 'a technically difficult incident to tackle' have caused severe traffic jams in the surrounding area.Westminster Council wants to see better investment in capital's infrastructure. 'We are relieved to hear that there were no serious casualties, but the losses to big businesses in the West End, due to poor infrastructure, is just not acceptable,' said Richard Beddoe of Westminster Council.In July, Piccadilly Circus was closed after an electrical fault beneath a manhole cover caused an explosion. Meanwhile, in February last year, 50 people were evacuated from a street in north London after a pavement burst into flames. And in April 2013, a fireball burst from a pavement in Pimlico Road, central London, narrowly missing a passer-by standing yards away.More than 2,000 workers were forced to flee their central London workplaces. Power was knocked out across the area and more than 1,000 buildings remain without electricity.'disturbing pavements over recent years, caused by a variety of reasons and affecting utility infrastructures underground,' a spokesman said.The Royal Courts of Justice, home to the High Court and Court of Appeal, was due to remain closed all day. Somerset House, the London School of Economics and the London Transport Museum were closed. The English National Ballet cancelled its planned matinée performances of Swan Lake.id there had been similar incidents in recent years. 'We are fed up with it. I'm terrified it's going to happen when I'm near one,' she said. At one point yesterday, 70 firefighters and 10 engines were at the scene. The Lion King, Charlie and the Chocolate Factory and The Play That Goes Wrong were all cancelled.o a fire on an industrial unit in north London. The fire is thought to have been started by an electrical fault. The cause of the fire is not yet known, police say. The incident is being treated as suspicious by the Met's fire service. For confidential support call the Samaritans in the UK on 08457 90 90 90, visit a local Samaritans branch or click here for details.",0.7157160639762878,0.8363565802574158,0.77134770154953
Boca Juniors defeated Palestino 2-0 with two late second-half goals Leandro Marin and Jonatan Calleri were both on the scoresheet Boca now face arch rivals River Plate in the Copa Libertadores last 16 ,Boca Juniors beat Palestino 2-0 to finish Group Five with a 100 per cent record. The Argentinian giants will now face rivals River Plate in the last 16. Jonatan Calleri scored the only goal of the game in the 11th minute of time added on.Boca Juniors beat Chilean side Palestino 2-0 in the Copa Libertadores. Leandro Marin gave Boca the lead with a headed finish in the final minute. Rodolfo Arruabarrena's side will now face arch riva River in the quarter-finals.River Plate will face Boca in the last 16 of the Copa Libertadores. Boca boss Rodolfo Arruabarrena said: 'It will be tough and exhausting' Wanderers also sealed their place after cruising to a 3-0 victory at Zamora.River Plate kept alive their cup dream with a 3-0 victory over Bolivian side San Jose on Wednesday. Internacional thumped Universidad de Chile 4-0 to go top of Group Four with one round to go. Nilmar opened the scoring in the ninth minute and then added another just after the half hour after Eduardo Sasha had doubled the Brazilian side's lead.Brazilian outfit Corinthians made sure of top spot in Group Two following a goalless draw with reigning champions San Lorenzo. San Lorenzo must hope they beat Danubio next week and Corinthians beat Sao Paulo. Nilmar scored for Internacional as they thumped Universidad de Chile 4-0.,0.7318454384803772,0.8480709791183472,0.7856830954551697
Gianni Paladini has registered as director of Bradford's holding company The Italian has been searching for new club since leaving QPR in 2011 Paladini made attempt to buy Birmingham and has been linked with Millwall ,"Gianni Paladini has registered as a director of a new Bradford City holding company in what appears to be the first move towards taking control at Valley Parade. The former QPR chairman has been searching for a way back into football since he left Loftus Road in 2011. The Italian has attempted to buy Birmingham City from Carson Yeung.League One side Bradford were one of the season's success stories. Phil Parkinson's side beat Chelsea in the FA Cup and beat Sunderland. Former QPR chief Gianni Paladini is keen on taking over at Bradford. Paladino has been linked with a move away from Loftus Road.8,000 supporters took 8,000 to Stamford Bridge and generated a brilliant atmosphere for the tie at home to Sunderland. It was a reminder of the club’s enormous potential, having been led out of the doldrums of League Two and administration by chairmen Julian Rhodes and Mark Lawn. Lawn has spoken of the need to attract new investment and Paladini is registered as the sole director of Bradford City.Paladini has previously made an attempt to buy Birmingham from Carson Yeung. Paladini’s ambitions to return to football are well documented. As well as trying to buy the club, he has also been linked with a move back to Serie A with Mauro Milanese. Milanese is a former centre half who played for several Italian clubs.Paladini spent eight years at QPR, seizing control after a complicated takeover in 2003. He attracted investment from billionaires Lakshmi Mittal and F1 chief Bernie Ecclestone and Flavio Briatore. Paladini has been linked possible takeovers at Millwall and Reading.ft his role at Loftus Road in 2011 following the takeover by Tony Fernandes. He was appointed as the club's chief operating officer in April 2012. He left his role in April 2013 to become the club’s director of football. He has been at the club ever since, taking on a number of new roles.",0.730341374874115,0.8850631713867188,0.8002926707267761
Lee Tomlin's superb solo effort gave Middlesbrough a 50th minute lead Patrick Bamford doubled the hosts lead on 66 minutes Bamford could have made it 3-0 but saw his penalty saved late on Win moves Middlesbrough on to 78 points in the Championship in fourth ,"Middlesbrough beat Rotherham United 2-0 at the Riverside Stadium. Lee Tomlin and Patrick Bamford scored the goals for Aitor Karanka's side. Boro remain fourth in the Championship table after three wins in a row. Click here for more Middlesbrough news.Middlesbrough beat Rotherham 2-0 at the Riverside Stadium on Saturday. Goals from Tomlin and Bamford were enough to secure all three points. Middlesbrough now sit fourth in the Premier League table, while the Millers are 19th in the Championship. The Championship play-off finalists will be announced on Monday.Rotherham failed to clear a corner in the 10th minute. Daniel Ayala tried an ambitious bicycle kick which went straight into Emiliano Martinez's hands. The home side dominated the first half and on the half-hour they had two bites at the che. Boro soon started to find their feet.Tomlin opened the scoring five minutes into the second half. Ayala's header was cleared off the line before Tomlin's follow-up shot was blocked. It was Albert Adomah's turn to have a pop three minutes later when he shot from just inside the area.Kike had a shot saved on the hour before Bamford doubled Boro's lead. The Chelsea forward took one touch before coolly rolling the ball past Martinez. The United keeper had to be on his toes again five minutes after the goal when Kike played a smart ball in behind the defence.Patrick Bamford opened the scoring for Boro on 66 minutes. The 21-year-old scored his 16th league goal of the season so far. Lee Frecklington hit a powerful drive which had Dimi Konstantopoulos beaten but it flew past his post. The Teesiders nearly added a third in the 77th minute when Tomlin clipped an exquisite ball to the back post.amford's first-time half-volley was easily saved by Martinez at his near post. Sub Emilio Nsue should have made it three with two minutes to go when he had an open goal but his shot was deflected just wide. From the resulting corner Kike met Adam Forshaw's ball with a thumping header which Martinez had to tip over the bar.e on loan Chelsea star failed to add to his tally late on when he saw his penalty saved. Chelsea star missed a penalty in the second half as he was fouled in the box. The former Chelsea star scored his first goal for the club in the 2-1 defeat.",0.7016141414642334,0.8109564185142517,0.7523331046104431
"James May reveals he celebrated prematurely by ordering Â£200,000 Ferrari Lucrative contract was in a draft form with only a few details to resolve But offer was taken away after Clarkson's infamous 'fracas' with producer May said trio planned to continue making show before leaving 'with dignity'","Top Gear presenters were due to renew their lucrative contacts for three more years. James May, 52, revealed he had prematurely celebrated the three-year deal by ordering a rare  £200,000 Ferrari. May says he had ordered the last ever Ferrari 458 Speciale - in bright orange. Clarkson punched Tymon in a rage over a hot meal. May revealed that he had prematurely celebrated the three-year deal while the contract was still being finalised by ordering a £200,000  contract. The offer was taken off the table after Clarkson's 'fracas' with Tymon. Clarkson, 55, was sensationally sacked by the BBC last month. Richard Hammond, 45, joined May in confirming he will not return to Top Gear. May said the trio had planned to continue making the show until the end of the new contract before leaving 'with dignity'ould definitely chuck it in with dignity and hand the reins to a new generation, assuming we were still alive. 'There were a few details to resolve about time frames and other mundane stuff, but the groaning draft version of this document was actually sitting on my desk. 'This was a great privilege and a once-in-a-lifetime event'Clarkson was sensationally sacked after punching producer Oisin Tymon. May admits ordering a brand new Ferrari is a'strange' thing for an unemployed person to do, but insists he has no regrets. He acknowledged the supercar was an extravagant purchase at £208,090 but thClarkson was seen talking himself out of a parking ticket for his bright green Lamborghini yesterday after leaving it parked on yellow lines in London. Elsewhere, Hammond told reporters at a charity bike rally that the future will be 'exciting' for the three men, but refused to speculate further on the future of Top Gear.There is mounting speculation the men are working on a new motoring series to be aired by Netflix, Amazon or another British broadcaster. Producer Olsin Tymon had his lip split by Clarkson in the March 4 assault and took himself to hospital with his injuries. Police investigated the attack but Tymon told them he did not want to press charges.James May was vague on the future for the trio, hinting that they may be reunited on screen.'pursuing the matter any further,' he said. 'I'm not going to get into it any further. I'm just going to say that I'm happy to be with the rest of the group'",0.7001757025718689,0.8555514812469482,0.7701045870780945
Steven Finn was left out of the England squad for the West Indies tour The Middlesex quick bowler has regained form after a tough 12 months Finn said he's back to bowling like he was as 'a carefree 21-year-old'His last of 23 Test caps came for England back in 2013 ,"Steven Finn believes he has rediscovered the form that made him one of the most exciting fast-bowling prospects in England. Finn was overlooked for the West Indies tour, but has spent time since the World Cup working on his run-up. ‘I’ve had my trials and tribulations over the last 12 months,’ he said.Finn believes he's regained his previous best form and is ready to push for an England place. 'My running style is something I’ve had my issues with – kneeing the stumps and shortening my run-up, which is what c**ked me up, really,' he says.Finn says he's been watching footage of when he was on the top of his form and is returning to that style. 'It was natural, and I bowled quickly, consistently. My bowling’s looking pretty similar to that at the moment,' he said. Finn's claims will be music to the selectors' ears as they begin to fret about England’'s fast-bowling stocks.The 26-year-old Finn has played only one Championship game for Middlesex this season, but insisted he felt ready to add to his 23 Test caps. ‘I don’t feel I’d have done myself a disservice had I been on the West Indies trip,’ he said.'I'm gutted I'm not in the West Indies, but this is the next best thing' This summer more than 1000 cricket clubs will take part in Club Open Days, supported by Waitrose. register your club at ecb.co.uk/clubopendays.",0.7294489145278931,0.827863335609436,0.7755464911460876
Tom Lineham scored two interception tries in an eye-catching display Jamie Shaul also crossed late on for the home side Kevin Brown and Patrick Ah Van replied for Widnes ,"Tom Lineham scored a hat-trick as Hull FC beat Widnes 22-8. The 22-year-old winger showed good opportunism and no little speed on two occasions to pluck passes out of the air and race over 90 metres. Hull FC made it back-to-back wins for the first time since last June.Tom Lineham scored a hat-trick as Hull FC beat Widnes 22-8. Jamie Shaul went over late on to make sure of the two competition points for Hull. Kevin Brown and Patrick Ah Van failed to prevent Widnes from falling to a fifth away defeat out of five.Ah Van had an early opportunity to give the Vikings an extra spring in their step but a foot in touch saw his effort ruled out. Lineham slid over in the corner at the other end after Shaul had spun out of a tackle and found his winger with a nice cut-out pass.sickening clash of heads. Lineham had a good chance to lay the platform for another Hull raid following a break down the right but his pass was intercepted by former Black and Whites hooker Aaron Heremaia. Widnes worked their way downfield and were back level when Brown forced the ball down from dummy half.Lineham scores twice to move level with Castleford's Justin Carney on nine for the season. Hanbury's try was wrongly ruled to be a knock-on by the video referee. Ah Van scored Hull's second try after Lineham intercepted Brown's pass and raced 95 metres for a try.Shaul scored the only goal of the game in the second half. Hull had earlier missed a penalty after a shoulder charge by Eamon O'Carroll. Jordan Rankin's grubber kick hit a post and sat up perfectly for Shaul to slide over.acularly in the corner, but it proved no more than a consolation. It was a consolation but it was not enough to win the game for the home side. The game finished 1-0 to the home team, who had been trailing by two goals at half-time.",0.7014139890670776,0.8309136629104614,0.7606917023658752
"Current federal government guidelines dictate the people should limit their salt intake to 2,300 milligrams Scientists now believe a typical healthy person can consume as much as 6,000 milligrams per day without significantly raising health risks The same skeptics also warn of the health risks associated with consuming less than 3,000 milligrams Average American ingests about 3,500 milligrams of salt per day ","For years medical experts have warned about the dangers of too much salt. But new research is now questioning conventional wisdom and warning instead of the dangers. Both federal government regulations and the American Heart Association have for decades warned that excess salt contributes to heart disease and stroke. The study was published in the Journal of the American Medical Association.The federal government is preparing its influential Dietary Guidelines for 2015. The guidelines currently dictate the people should limit their intake to 2,300 milligrams, with an even stricter 1,500 milligram limit for African Americans and people over 50. In February the  Dietary Guidelines Advisory Committee recommended keeping the larger limit.although it withdrew support for the stricter limit for African Americans and people over 50. 'There is no longer any valid basis for the current salt guidelines,' said Andrew Mente, a professor at McMaster University in Ontario. 'So why are we still scaring people about salt?'The average American ingests about 3,500 milligrams of salt per day - the amount of sodium in a teaspoon of salt. Even within the American Heart Association, one of the organizations promoting the current salt limits, there is disagreement with at least one former president claiming that there is no need for salt limits.Skeptics say a typical healthy person can consume as much as 6,000 milligrams per day without significantly raising health risks. The skeptics also warn of the dangers of consuming too little - they say that below 3,000milligrams also raises health risk. The PURE study published last August by the New England Journal of Medicine found that people who conform to the recommen found that they had lower blood pressure.ded limits (2,300 milligrams) actually have more heart trouble. Low sodium may stimulate the production of renin, a hormone that may have harmful effects on blood vessels. 'The totality of the evidence strongly suggests that Americans should be lowering their sodium intake,' said Elliott Antman, the president of the American Heart Association.grees that current sodium intake is too high' But Suzanne Oparil, a former president of the American Heart Association, said there is no evidence that reducing salt consumption can lower blood pressure. A spokesperson for the Department of Health and Human Services has said that the federal guidelines are considering comments from the public and the advice of its science panel.",0.7413557767868042,0.9071961045265198,0.8159343600273132
The men are current or former Florida prison guards They are charged with one count of conspiracy to commit murder ,"Two corrections officers and one former officer trainee have been charged in a plot to kill a former inmate who was getting out of prison. An FBI informant met the men after infiltrating a branch of the KKK: the Traditional American Knights of the Ku Klux Klan, the Florida Attorney General's office said.Driver told the informant that he had gotten into a fight with the inmate and that he and Moran wanted him ""six feet under,"" court documents say. The FBI staged a fake homicide scene with the former inmate and took pictures to show them that he'd been killed. ""When the FBI staged this crime scene and these photographs were shown to each of these men, they were happy about it,"" said Statewide Prosecutor N.The three men are now facing up to 30 years in jail if convicted on one count each of conspiracy to commit murder. ""We will not tolerate nor will we ever remain silent over the violence of hatred embedded in prejudice in this country,"" Florida Attorney General Pam Bondi says.",0.6927377581596375,0.8421480059623718,0.7601708769798279
Ex-Liverpool boss told he would need to see a dietician before appointment Benitez was often mocked as a 'fat Spanish waiter' during his Anfield reign Ferrero addresses talk of job swap with Sinisa Mihajlovic heading to Napoli Mihajlovic has guided Sampdoria to the brink of European qualification ,"Rafael Benitez has received fresh criticism of his waistline. The Spaniard has been linked with the managerial job at Sampdoria. Sinisa Mihajlovic - the current Blucerchiati boss - is being lined up for the Napoli job.Napoli boss Rafael Benitez has been linked with a move to Old Trafford. But Manchester United boss Louis van Gaal has quashed the rumours. Ferrero said he would have to see a dietician before he could take the Napoli job. He added: 'If Mihajlovic does leave, I've already got a replacement'Sampdoria travel to face Napoli on Sunday trailing the Serie A leaders by three points. Ferrero said he would rather keep hold of the Serbian Mihajlovic. 'As far as I am concerned, he's staying. If he were to leave, I'd know who to replace him with'Mihajlovic is a man of great sensitivity, a great professional and a great worker. Above everything, he's got incredible ability and if he does leave, then I'm sure whoever gets him will be hitting the jackpot. But they're going to have to wait another year because he's still got a year on his contract with us'tructs his players during training ahead of tomorrow's Europa League clash with VFL Wolfsburg. Wolfsburg are currently second in the Bundesliga, four points ahead of second-placed Werder Bremen. The two sides will meet in the Europa League last 32 on Thursday.",0.7229903340339661,0.8231467604637146,0.7698245644569397
"Ex deputy PM said there was no problem with Charles writing to ministers Admitted Charles had sent him a lot of letters while he was in government Released two, including oneÂ condolenceÂ letter over death of his mother Comes after court ruled Charles's letters to ministers should be published ","Former deputy prime minister said he cannot see a problem with the future King writing to government ministers. Lord Prescott's intervention comes after the Supreme Court backed a previous ruling paving the way for Prince Charles to write to ministers. Prince Charles has been accused of trying to secretly influence government policy with scrawled private notes.Lord Prescott said that while he is 'not a raving loyalist', he has 'a lot of time for Charles' He described the Prince of Wales as a passionate environmentalist. The letters were penned between September 2004 and March 2005 and sent by the Prince to seven government departments.Lord Prescott published extracts from two letters he received from the Prince. The former Labour minister said:'Charles has an awful lot to offer this country' He added: 'And if he wants to serve his subjects, he can write as many damn letters as he likes'is sadness at the death of the Labour politician's mother. The Labour peer said the notes proved 'the measure of the man' He said: 'They show he has nothing to hide and he shouldn't be worried about publication' The first letter is a typed ­invitation to a meeting of Regional­ ­Development Agency leaders in 1999.Prince opens by joking that he has 'been overdoing the quota' of letters to the Deputy PM. Despite this, he goes on to express his sadness and says his 'heart goes out' to the politician. He added: 'I did receive letters from the prince when I was in  Labour'government but they had no effect on any policy. People say he shouldn't be writing to ministers but he's quite entitled to express his opinion. 'Politicians are lobbied all the time by individuals and groups and none of them would allow a letter – even from Prince Charles – to unduly ­influence them'Clarence House and the Prime Minister expressed disappointment after the court ruling. The notes reflect,  according to previous attorney general Dominic Grieve, the prince's'most deeply held personal views and beliefs' The notes were written with. underlining and exclamation marks.",0.7047145366668701,0.8195012211799622,0.7577856779098511
"Zimbabwe have reportedly agreed to visit Pakistan for ODI series in May Pakistan have not played host to major cricket series since 2009 There have been security fears since Sri Lanka were victims of terror attack Team bus was targeted by gunmen in Lahore, and eight people were killed ","Zimbabwe have reportedly agreed to travel for a short one-day international series next month. No tourists have played in Pakistan because of security fears since the terrorist attack on Sri Lanka's team bus in Lahore in March 2009. Six policemen and two civilians died, and several of the tourists were injured.'Home' Test and ODI series' in the meantime have taken place in the United Arab Emirates. Their team bus came under fire while travelling through the city of Lahore. Sri Lankan cricketers were rescued by the Pakistani air force from Gadaffi Stadium.Zimbabwe are set to tour Pakistan for the second time this autumn. Pakistan Cricket Board president Shaharyar Khan has stated that he expects the short tour to go ahead. Pakistan's Misbah-ul-Haq and Wahab Riaz look set to play international cricket in their homeland again.d me they are coming and they are come with their full team - but (just) for a week. 'They will send a security team to assess the situation, following which they will confirm the tour. So they will come in the middle of May, and our efforts will be to host matches in Lahore and Karachi'",0.7550398707389832,0.8674576878547668,0.8073542714118958
